event_id,target,target_output,support_k_per_class,support_k_total,method,readout,raw_prediction,candidate_scores_json,prediction,correct
518079,Phee,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.2656501531600952,""mean_token_logprob"":-1.2656501531600952,""token_logprobs"":[-1.2656501531600952]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.8281502723693848,""mean_token_logprob"":-3.8281502723693848,""token_logprobs"":[-3.8281502723693848]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8906501531600952,""mean_token_logprob"":-1.8906501531600952,""token_logprobs"":[-1.8906501531600952]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-5.265650272369385,""mean_token_logprob"":-5.265650272369385,""token_logprobs"":[-5.265650272369385]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3906501531600952,""mean_token_logprob"":-1.3906501531600952,""token_logprobs"":[-1.3906501531600952]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3906501531600952,""mean_token_logprob"":-1.3906501531600952,""token_logprobs"":[-1.3906501531600952]}]",C,false
521545,Phee,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.4087830781936646,""mean_token_logprob"":-1.4087830781936646,""token_logprobs"":[-1.4087830781936646]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.033782958984375,""mean_token_logprob"":-4.033782958984375,""token_logprobs"":[-4.033782958984375]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8462830781936646,""mean_token_logprob"":-1.8462830781936646,""token_logprobs"":[-1.8462830781936646]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.471282958984375,""mean_token_logprob"":-2.471282958984375,""token_logprobs"":[-2.471282958984375]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4712830781936646,""mean_token_logprob"":-1.4712830781936646,""token_logprobs"":[-1.4712830781936646]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4087830781936646,""mean_token_logprob"":-1.4087830781936646,""token_logprobs"":[-1.4087830781936646]}]",C,false
52861,Trill,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.2988582849502563,""mean_token_logprob"":-1.2988582849502563,""token_logprobs"":[-1.2988582849502563]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.486358165740967,""mean_token_logprob"":-3.486358165740967,""token_logprobs"":[-3.486358165740967]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-2.111358165740967,""mean_token_logprob"":-2.111358165740967,""token_logprobs"":[-2.111358165740967]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.861358165740967,""mean_token_logprob"":-2.861358165740967,""token_logprobs"":[-2.861358165740967]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4863582849502563,""mean_token_logprob"":-1.4863582849502563,""token_logprobs"":[-1.4863582849502563]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3613582849502563,""mean_token_logprob"":-1.3613582849502563,""token_logprobs"":[-1.3613582849502563]}]",C,false
533988,Seep,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.3314114809036255,""mean_token_logprob"":-1.3314114809036255,""token_logprobs"":[-1.3314114809036255]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.831411361694336,""mean_token_logprob"":-3.831411361694336,""token_logprobs"":[-3.831411361694336]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.9564114809036255,""mean_token_logprob"":-1.9564114809036255,""token_logprobs"":[-1.9564114809036255]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.831411361694336,""mean_token_logprob"":-2.831411361694336,""token_logprobs"":[-2.831411361694336]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4564114809036255,""mean_token_logprob"":-1.4564114809036255,""token_logprobs"":[-1.4564114809036255]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3939114809036255,""mean_token_logprob"":-1.3939114809036255,""token_logprobs"":[-1.3939114809036255]}]",C,false
54180,Phee,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.4349013566970825,""mean_token_logprob"":-1.4349013566970825,""token_logprobs"":[-1.4349013566970825]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.872401237487793,""mean_token_logprob"":-3.872401237487793,""token_logprobs"":[-3.872401237487793]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8724013566970825,""mean_token_logprob"":-1.8724013566970825,""token_logprobs"":[-1.8724013566970825]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.747401237487793,""mean_token_logprob"":-2.747401237487793,""token_logprobs"":[-2.747401237487793]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4974013566970825,""mean_token_logprob"":-1.4974013566970825,""token_logprobs"":[-1.4974013566970825]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3099013566970825,""mean_token_logprob"":-1.3099013566970825,""token_logprobs"":[-1.3099013566970825]}]",B,false
547929,Twitter,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.4595304727554321,""mean_token_logprob"":-1.4595304727554321,""token_logprobs"":[-1.4595304727554321]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.3345303535461426,""mean_token_logprob"":-3.3345303535461426,""token_logprobs"":[-3.3345303535461426]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.9595304727554321,""mean_token_logprob"":-1.9595304727554321,""token_logprobs"":[-1.9595304727554321]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.7720303535461426,""mean_token_logprob"":-2.7720303535461426,""token_logprobs"":[-2.7720303535461426]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3970304727554321,""mean_token_logprob"":-1.3970304727554321,""token_logprobs"":[-1.3970304727554321]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3345304727554321,""mean_token_logprob"":-1.3345304727554321,""token_logprobs"":[-1.3345304727554321]}]",B,true
547992,Phee,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.5203129053115845,""mean_token_logprob"":-1.5203129053115845,""token_logprobs"":[-1.5203129053115845]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.582812786102295,""mean_token_logprob"":-3.582812786102295,""token_logprobs"":[-3.582812786102295]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8328129053115845,""mean_token_logprob"":-1.8328129053115845,""token_logprobs"":[-1.8328129053115845]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.582812786102295,""mean_token_logprob"":-2.582812786102295,""token_logprobs"":[-2.582812786102295]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3953129053115845,""mean_token_logprob"":-1.3953129053115845,""token_logprobs"":[-1.3953129053115845]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4578129053115845,""mean_token_logprob"":-1.4578129053115845,""token_logprobs"":[-1.4578129053115845]}]",A,false
548798,Trill,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.1865135431289673,""mean_token_logprob"":-1.1865135431289673,""token_logprobs"":[-1.1865135431289673]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.3115134239196777,""mean_token_logprob"":-3.3115134239196777,""token_logprobs"":[-3.3115134239196777]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-2.1240134239196777,""mean_token_logprob"":-2.1240134239196777,""token_logprobs"":[-2.1240134239196777]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.5615134239196777,""mean_token_logprob"":-3.5615134239196777,""token_logprobs"":[-3.5615134239196777]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4990135431289673,""mean_token_logprob"":-1.4990135431289673,""token_logprobs"":[-1.4990135431289673]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3740135431289673,""mean_token_logprob"":-1.3740135431289673,""token_logprobs"":[-1.3740135431289673]}]",C,false
56195,Trill,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.4266157150268555,""mean_token_logprob"":-1.4266157150268555,""token_logprobs"":[-1.4266157150268555]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.8016157150268555,""mean_token_logprob"":-3.8016157150268555,""token_logprobs"":[-3.8016157150268555]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.9891157150268555,""mean_token_logprob"":-1.9891157150268555,""token_logprobs"":[-1.9891157150268555]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.1141157150268555,""mean_token_logprob"":-3.1141157150268555,""token_logprobs"":[-3.1141157150268555]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3641157150268555,""mean_token_logprob"":-1.3641157150268555,""token_logprobs"":[-1.3641157150268555]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3641157150268555,""mean_token_logprob"":-1.3641157150268555,""token_logprobs"":[-1.3641157150268555]}]",A,false
580149,Trill,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.1687092781066895,""mean_token_logprob"":-1.1687092781066895,""token_logprobs"":[-1.1687092781066895]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.7312092781066895,""mean_token_logprob"":-3.7312092781066895,""token_logprobs"":[-3.7312092781066895]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.9187092781066895,""mean_token_logprob"":-1.9187092781066895,""token_logprobs"":[-1.9187092781066895]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-6.1999592781066895,""mean_token_logprob"":-6.1999592781066895,""token_logprobs"":[-6.1999592781066895]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4187092781066895,""mean_token_logprob"":-1.4187092781066895,""token_logprobs"":[-1.4187092781066895]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.4812092781066895,""mean_token_logprob"":-1.4812092781066895,""token_logprobs"":[-1.4812092781066895]}]",C,false
580352,Phee,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.414978265762329,""mean_token_logprob"":-1.414978265762329,""token_logprobs"":[-1.414978265762329]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.414978265762329,""mean_token_logprob"":-3.414978265762329,""token_logprobs"":[-3.414978265762329]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.727478265762329,""mean_token_logprob"":-1.727478265762329,""token_logprobs"":[-1.727478265762329]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-5.82122802734375,""mean_token_logprob"":-5.82122802734375,""token_logprobs"":[-5.82122802734375]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.414978265762329,""mean_token_logprob"":-1.414978265762329,""token_logprobs"":[-1.414978265762329]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.352478265762329,""mean_token_logprob"":-1.352478265762329,""token_logprobs"":[-1.352478265762329]}]",B,false
590590,Phee,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.5511300563812256,""mean_token_logprob"":-1.5511300563812256,""token_logprobs"":[-1.5511300563812256]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.3636300563812256,""mean_token_logprob"":-3.3636300563812256,""token_logprobs"":[-3.3636300563812256]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.9261300563812256,""mean_token_logprob"":-1.9261300563812256,""token_logprobs"":[-1.9261300563812256]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.1761300563812256,""mean_token_logprob"":-2.1761300563812256,""token_logprobs"":[-2.1761300563812256]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5511300563812256,""mean_token_logprob"":-1.5511300563812256,""token_logprobs"":[-1.5511300563812256]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3636300563812256,""mean_token_logprob"":-1.3636300563812256,""token_logprobs"":[-1.3636300563812256]}]",B,false
592253,Trill,F,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.4367644786834717,""mean_token_logprob"":-1.4367644786834717,""token_logprobs"":[-1.4367644786834717]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.3742644786834717,""mean_token_logprob"":-3.3742644786834717,""token_logprobs"":[-3.3742644786834717]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.9367644786834717,""mean_token_logprob"":-1.9367644786834717,""token_logprobs"":[-1.9367644786834717]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.4367644786834717,""mean_token_logprob"":-3.4367644786834717,""token_logprobs"":[-3.4367644786834717]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4367644786834717,""mean_token_logprob"":-1.4367644786834717,""token_logprobs"":[-1.4367644786834717]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3117644786834717,""mean_token_logprob"":-1.3117644786834717,""token_logprobs"":[-1.3117644786834717]}]",B,false
592286,Twitter,B,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-1.0290727615356445,""mean_token_logprob"":-1.0290727615356445,""token_logprobs"":[-1.0290727615356445]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-4.4665727615356445,""mean_token_logprob"":-4.4665727615356445,""token_logprobs"":[-4.4665727615356445]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-2.2790727615356445,""mean_token_logprob"":-2.2790727615356445,""token_logprobs"":[-2.2790727615356445]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-6.1228227615356445,""mean_token_logprob"":-6.1228227615356445,""token_logprobs"":[-6.1228227615356445]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3415727615356445,""mean_token_logprob"":-1.3415727615356445,""token_logprobs"":[-1.3415727615356445]},{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.5290727615356445,""mean_token_logprob"":-1.5290727615356445,""token_logprobs"":[-1.5290727615356445]}]",C,false
