event_id,recording_id,target,condition,support_k,method,eta,rank,feature_layer,raw_prediction,prediction,correct
50919,2022_1_5,Tsik,lp_0-1000,1,fixed_mean,300.0,0,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,1,fixed_mean,1000.0,0,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,1,conditional,100.0,0,0,Seep,Seep,false
50919,2022_1_5,Tsik,lp_0-1000,1,conditional,300.0,0,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,1,conditional,1000.0,0,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,5,fixed_mean,100.0,4,0,Seep,Seep,false
50919,2022_1_5,Tsik,lp_0-1000,5,fixed_mean,300.0,4,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,5,fixed_mean,1000.0,4,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,5,conditional,100.0,4,0,Seep,Seep,false
50919,2022_1_5,Tsik,lp_0-1000,5,conditional,300.0,4,0,Seep,Seep,false
50919,2022_1_5,Tsik,lp_0-1000,5,conditional,1000.0,4,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,10,fixed_mean,100.0,4,0,Seep,Seep,false
50919,2022_1_5,Tsik,lp_0-1000,10,fixed_mean,300.0,4,0,Seep,Seep,false
50919,2022_1_5,Tsik,lp_0-1000,10,fixed_mean,1000.0,4,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,10,conditional,100.0,4,0,Seep,Seep,false
50919,2022_1_5,Tsik,lp_0-1000,10,conditional,300.0,4,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,10,conditional,1000.0,4,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,20,fixed_mean,100.0,4,0,Seep,Seep,false
50919,2022_1_5,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Seep,Seep,false
50919,2022_1_5,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,20,conditional,100.0,4,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,true
518079,2020_2_1,Phee,lp_0-1000,1,fixed_mean,100.0,0,0,Twitter,Twitter,false
518079,2020_2_1,Phee,lp_0-1000,1,fixed_mean,300.0,0,0,Tsik,Tsik,false
518079,2020_2_1,Phee,lp_0-1000,1,fixed_mean,1000.0,0,0,Tsik,Tsik,false
518079,2020_2_1,Phee,lp_0-1000,1,conditional,100.0,0,0,Twitter,Twitter,false
518079,2020_2_1,Phee,lp_0-1000,1,conditional,300.0,0,0,Tsik,Tsik,false
518079,2020_2_1,Phee,lp_0-1000,1,conditional,1000.0,0,0,Tsik,Tsik,false
518079,2020_2_1,Phee,lp_0-1000,5,fixed_mean,100.0,4,0,Twitter,Twitter,false
518079,2020_2_1,Phee,lp_0-1000,5,fixed_mean,300.0,4,0,Tsik,Tsik,false
518079,2020_2_1,Phee,lp_0-1000,5,fixed_mean,1000.0,4,0,Tsik,Tsik,false
518079,2020_2_1,Phee,lp_0-1000,5,conditional,100.0,4,0,Twitter,Twitter,false
518079,2020_2_1,Phee,lp_0-1000,5,conditional,300.0,4,0,Tsik,Tsik,false
518079,2020_2_1,Phee,lp_0-1000,5,conditional,1000.0,4,0,Tsik,Tsik,false
518079,2020_2_1,Phee,lp_0-1000,10,fixed_mean,100.0,4,0,Seep,Seep,false
518079,2020_2_1,Phee,lp_0-1000,10,fixed_mean,300.0,4,0,Twitter,Twitter,false
518079,2020_2_1,Phee,lp_0-1000,10,fixed_mean,1000.0,4,0,Tsik,Tsik,false
518079,2020_2_1,Phee,lp_0-1000,10,conditional,100.0,4,0,Twitter,Twitter,false
518079,2020_2_1,Phee,lp_0-1000,10,conditional,300.0,4,0,Twitter,Twitter,false
518079,2020_2_1,Phee,lp_0-1000,10,conditional,1000.0,4,0,Twitter,Twitter,false
518079,2020_2_1,Phee,lp_0-1000,20,fixed_mean,100.0,4,0,Twitter,Twitter,false
518079,2020_2_1,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
518079,2020_2_1,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
518079,2020_2_1,Phee,lp_0-1000,20,conditional,100.0,4,0,Phee,Phee,true
518079,2020_2_1,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
518079,2020_2_1,Phee,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,true
590590,2020_7_0,Phee,lp_0-1000,1,fixed_mean,100.0,0,0,Tsik,Tsik,false
590590,2020_7_0,Phee,lp_0-1000,1,fixed_mean,300.0,0,0,Tsik,Tsik,false
590590,2020_7_0,Phee,lp_0-1000,1,fixed_mean,1000.0,0,0,Tsik,Tsik,false
590590,2020_7_0,Phee,lp_0-1000,1,conditional,100.0,0,0,Tsik,Tsik,false
590590,2020_7_0,Phee,lp_0-1000,1,conditional,300.0,0,0,Tsik,Tsik,false
590590,2020_7_0,Phee,lp_0-1000,1,conditional,1000.0,0,0,Tsik,Tsik,false
590590,2020_7_0,Phee,lp_0-1000,5,fixed_mean,100.0,4,0,Twitter,Twitter,false
590590,2020_7_0,Phee,lp_0-1000,5,fixed_mean,300.0,4,0,Tsik,Tsik,false
590590,2020_7_0,Phee,lp_0-1000,5,fixed_mean,1000.0,4,0,Tsik,Tsik,false
590590,2020_7_0,Phee,lp_0-1000,5,conditional,100.0,4,0,Tsik,Tsik,false
590590,2020_7_0,Phee,lp_0-1000,5,conditional,300.0,4,0,Tsik,Tsik,false
590590,2020_7_0,Phee,lp_0-1000,5,conditional,1000.0,4,0,Tsik,Tsik,false
590590,2020_7_0,Phee,lp_0-1000,10,fixed_mean,100.0,4,0,Twitter,Twitter,false
590590,2020_7_0,Phee,lp_0-1000,10,fixed_mean,300.0,4,0,Twitter,Twitter,false
590590,2020_7_0,Phee,lp_0-1000,10,fixed_mean,1000.0,4,0,Tsik,Tsik,false
590590,2020_7_0,Phee,lp_0-1000,10,conditional,100.0,4,0,Twitter,Twitter,false
590590,2020_7_0,Phee,lp_0-1000,10,conditional,300.0,4,0,Tsik,Tsik,false
590590,2020_7_0,Phee,lp_0-1000,10,conditional,1000.0,4,0,Twitter,Twitter,false
590590,2020_7_0,Phee,lp_0-1000,20,fixed_mean,100.0,4,0,Twitter,Twitter,false
590590,2020_7_0,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
590590,2020_7_0,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Twitter,Twitter,false
590590,2020_7_0,Phee,lp_0-1000,20,conditional,100.0,4,0,Phee,Phee,true
590590,2020_7_0,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
590590,2020_7_0,Phee,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,true
592286,2020_7_0,Twitter,lp_0-1000,1,fixed_mean,100.0,0,0,Phee,Phee,false
592286,2020_7_0,Twitter,lp_0-1000,1,fixed_mean,300.0,0,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,1,fixed_mean,1000.0,0,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,1,conditional,100.0,0,0,Phee,Phee,false
592286,2020_7_0,Twitter,lp_0-1000,1,conditional,300.0,0,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,1,conditional,1000.0,0,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,5,fixed_mean,100.0,4,0,Phee,Phee,false
592286,2020_7_0,Twitter,lp_0-1000,5,fixed_mean,300.0,4,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,5,fixed_mean,1000.0,4,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,5,conditional,100.0,4,0,Phee,Phee,false
592286,2020_7_0,Twitter,lp_0-1000,5,conditional,300.0,4,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,5,conditional,1000.0,4,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,10,fixed_mean,100.0,4,0,Phee,Phee,false
592286,2020_7_0,Twitter,lp_0-1000,10,fixed_mean,300.0,4,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,10,fixed_mean,1000.0,4,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,10,conditional,100.0,4,0,Phee,Phee,false
592286,2020_7_0,Twitter,lp_0-1000,10,conditional,300.0,4,0,Twitter,Twitter,true
592286,2020_7_0,Twitter,lp_0-1000,10,conditional,1000.0,4,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,20,fixed_mean,100.0,4,0,Phee,Phee,false
592286,2020_7_0,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,true
592286,2020_7_0,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,20,conditional,100.0,4,0,Phee,Phee,false
592286,2020_7_0,Twitter,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
592286,2020_7_0,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,1,fixed_mean,100.0,0,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,1,fixed_mean,300.0,0,0,Tsik,Tsik,true
610080,2020_10_2,Tsik,lp_0-1000,1,fixed_mean,1000.0,0,0,Tsik,Tsik,true
610080,2020_10_2,Tsik,lp_0-1000,1,conditional,100.0,0,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,1,conditional,300.0,0,0,Tsik,Tsik,true
610080,2020_10_2,Tsik,lp_0-1000,1,conditional,1000.0,0,0,Tsik,Tsik,true
610080,2020_10_2,Tsik,lp_0-1000,5,fixed_mean,100.0,4,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,5,fixed_mean,300.0,4,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,5,fixed_mean,1000.0,4,0,Tsik,Tsik,true
610080,2020_10_2,Tsik,lp_0-1000,5,conditional,100.0,4,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,5,conditional,300.0,4,0,Seep,Seep,false
610080,2020_10_2,Tsik,lp_0-1000,5,conditional,1000.0,4,0,Seep,Seep,false
610080,2020_10_2,Tsik,lp_0-1000,10,fixed_mean,100.0,4,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,10,fixed_mean,300.0,4,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,10,fixed_mean,1000.0,4,0,Tsik,Tsik,true
610080,2020_10_2,Tsik,lp_0-1000,10,conditional,100.0,4,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,10,conditional,300.0,4,0,Seep,Seep,false
610080,2020_10_2,Tsik,lp_0-1000,10,conditional,1000.0,4,0,Seep,Seep,false
610080,2020_10_2,Tsik,lp_0-1000,20,fixed_mean,100.0,4,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
610080,2020_10_2,Tsik,lp_0-1000,20,conditional,100.0,4,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,1,fixed_mean,100.0,0,0,Phee,Phee,false
614794,2021_1_1,Tsik,lp_0-1000,1,fixed_mean,300.0,0,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,1,fixed_mean,1000.0,0,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,1,conditional,100.0,0,0,Phee,Phee,false
614794,2021_1_1,Tsik,lp_0-1000,1,conditional,300.0,0,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,1,conditional,1000.0,0,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,5,fixed_mean,100.0,4,0,Seep,Seep,false
614794,2021_1_1,Tsik,lp_0-1000,5,fixed_mean,300.0,4,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,5,fixed_mean,1000.0,4,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,5,conditional,100.0,4,0,Seep,Seep,false
614794,2021_1_1,Tsik,lp_0-1000,5,conditional,300.0,4,0,Seep,Seep,false
614794,2021_1_1,Tsik,lp_0-1000,5,conditional,1000.0,4,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,10,fixed_mean,100.0,4,0,Phee,Phee,false
614794,2021_1_1,Tsik,lp_0-1000,10,fixed_mean,300.0,4,0,Seep,Seep,false
614794,2021_1_1,Tsik,lp_0-1000,10,fixed_mean,1000.0,4,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,10,conditional,100.0,4,0,Seep,Seep,false
614794,2021_1_1,Tsik,lp_0-1000,10,conditional,300.0,4,0,Seep,Seep,false
614794,2021_1_1,Tsik,lp_0-1000,10,conditional,1000.0,4,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,20,fixed_mean,100.0,4,0,Phee,Phee,false
614794,2021_1_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
614794,2021_1_1,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,20,conditional,100.0,4,0,Phee,Phee,false
614794,2021_1_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Ts,,false
623713,2020_10_2,Seep,lp_0-1000,1,fixed_mean,100.0,0,0,Phee,Phee,false
623713,2020_10_2,Seep,lp_0-1000,1,fixed_mean,300.0,0,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,1,fixed_mean,1000.0,0,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,1,conditional,100.0,0,0,Phee,Phee,false
623713,2020_10_2,Seep,lp_0-1000,1,conditional,300.0,0,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,1,conditional,1000.0,0,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,5,fixed_mean,100.0,4,0,Seep,Seep,true
623713,2020_10_2,Seep,lp_0-1000,5,fixed_mean,300.0,4,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,5,fixed_mean,1000.0,4,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,5,conditional,100.0,4,0,Seep,Seep,true
623713,2020_10_2,Seep,lp_0-1000,5,conditional,300.0,4,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,5,conditional,1000.0,4,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,10,fixed_mean,100.0,4,0,Seep,Seep,true
623713,2020_10_2,Seep,lp_0-1000,10,fixed_mean,300.0,4,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,10,fixed_mean,1000.0,4,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,10,conditional,100.0,4,0,Seep,Seep,true
623713,2020_10_2,Seep,lp_0-1000,10,conditional,300.0,4,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,10,conditional,1000.0,4,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,20,fixed_mean,100.0,4,0,Phee,Phee,false
623713,2020_10_2,Seep,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
623713,2020_10_2,Seep,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,20,conditional,100.0,4,0,Seep,Seep,true
623713,2020_10_2,Seep,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
623831,2020_10_2,Tsik,lp_0-1000,1,fixed_mean,100.0,0,0,Phee,Phee,false
623831,2020_10_2,Tsik,lp_0-1000,1,fixed_mean,300.0,0,0,Tsik,Tsik,true
623831,2020_10_2,Tsik,lp_0-1000,1,fixed_mean,1000.0,0,0,Tsik,Tsik,true
623831,2020_10_2,Tsik,lp_0-1000,1,conditional,100.0,0,0,Phee,Phee,false
623831,2020_10_2,Tsik,lp_0-1000,1,conditional,300.0,0,0,Tsik,Tsik,true
623831,2020_10_2,Tsik,lp_0-1000,1,conditional,1000.0,0,0,Tsik,Tsik,true
623831,2020_10_2,Tsik,lp_0-1000,5,fixed_mean,100.0,4,0,Phee,Phee,false
623831,2020_10_2,Tsik,lp_0-1000,5,fixed_mean,300.0,4,0,Phee,Phee,false
623831,2020_10_2,Tsik,lp_0-1000,5,fixed_mean,1000.0,4,0,Tsik,Tsik,true
623831,2020_10_2,Tsik,lp_0-1000,5,conditional,100.0,4,0,Seep,Seep,false
623831,2020_10_2,Tsik,lp_0-1000,5,conditional,300.0,4,0,Seep,Seep,false
623831,2020_10_2,Tsik,lp_0-1000,5,conditional,1000.0,4,0,Tsik,Tsik,true
623831,2020_10_2,Tsik,lp_0-1000,10,fixed_mean,100.0,4,0,Phee,Phee,false
623831,2020_10_2,Tsik,lp_0-1000,10,fixed_mean,300.0,4,0,Phee,Phee,false
623831,2020_10_2,Tsik,lp_0-1000,10,fixed_mean,1000.0,4,0,Tsik,Tsik,true
623831,2020_10_2,Tsik,lp_0-1000,10,conditional,100.0,4,0,Phee,Phee,false
623831,2020_10_2,Tsik,lp_0-1000,10,conditional,300.0,4,0,Seep,Seep,false
623831,2020_10_2,Tsik,lp_0-1000,10,conditional,1000.0,4,0,Tsik,Tsik,true
623831,2020_10_2,Tsik,lp_0-1000,20,fixed_mean,100.0,4,0,Phee,Phee,false
623831,2020_10_2,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
623831,2020_10_2,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
623831,2020_10_2,Tsik,lp_0-1000,20,conditional,100.0,4,0,Phee,Phee,false
623831,2020_10_2,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
623831,2020_10_2,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,true
624179,2020_10_2,Twitter,lp_0-1000,1,fixed_mean,100.0,0,0,Phee,Phee,false
624179,2020_10_2,Twitter,lp_0-1000,1,fixed_mean,300.0,0,0,Tsik,Tsik,false
624179,2020_10_2,Twitter,lp_0-1000,1,fixed_mean,1000.0,0,0,Tsik,Tsik,false
624179,2020_10_2,Twitter,lp_0-1000,1,conditional,100.0,0,0,Phee,Phee,false
624179,2020_10_2,Twitter,lp_0-1000,1,conditional,300.0,0,0,Tsik,Tsik,false
624179,2020_10_2,Twitter,lp_0-1000,1,conditional,1000.0,0,0,Tsik,Tsik,false
624179,2020_10_2,Twitter,lp_0-1000,5,fixed_mean,100.0,4,0,Phee,Phee,false
624179,2020_10_2,Twitter,lp_0-1000,5,fixed_mean,300.0,4,0,Tsik,Tsik,false
624179,2020_10_2,Twitter,lp_0-1000,5,fixed_mean,1000.0,4,0,Tsik,Tsik,false
624179,2020_10_2,Twitter,lp_0-1000,5,conditional,100.0,4,0,Phee,Phee,false
624179,2020_10_2,Twitter,lp_0-1000,5,conditional,300.0,4,0,Tsik,Tsik,false
624179,2020_10_2,Twitter,lp_0-1000,5,conditional,1000.0,4,0,Tsik,Tsik,false
624179,2020_10_2,Twitter,lp_0-1000,10,fixed_mean,100.0,4,0,Phee,Phee,false
624179,2020_10_2,Twitter,lp_0-1000,10,fixed_mean,300.0,4,0,Twitter,Twitter,true
624179,2020_10_2,Twitter,lp_0-1000,10,fixed_mean,1000.0,4,0,Tsik,Tsik,false
624179,2020_10_2,Twitter,lp_0-1000,10,conditional,100.0,4,0,Phee,Phee,false
624179,2020_10_2,Twitter,lp_0-1000,10,conditional,300.0,4,0,Twitter,Twitter,true
624179,2020_10_2,Twitter,lp_0-1000,10,conditional,1000.0,4,0,Twitter,Twitter,true
624179,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,100.0,4,0,Phee,Phee,false
624179,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,true
624179,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Twitter,Twitter,true
624179,2020_10_2,Twitter,lp_0-1000,20,conditional,100.0,4,0,Phee,Phee,false
624179,2020_10_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
624179,2020_10_2,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,false
625053,2020_10_2,Twitter,lp_0-1000,1,fixed_mean,100.0,0,0,Phee,Phee,false
625053,2020_10_2,Twitter,lp_0-1000,1,fixed_mean,300.0,0,0,Tsik,Tsik,false
625053,2020_10_2,Twitter,lp_0-1000,1,fixed_mean,1000.0,0,0,Tsik,Tsik,false
625053,2020_10_2,Twitter,lp_0-1000,1,conditional,100.0,0,0,Phee,Phee,false
625053,2020_10_2,Twitter,lp_0-1000,1,conditional,300.0,0,0,Tsik,Tsik,false
625053,2020_10_2,Twitter,lp_0-1000,1,conditional,1000.0,0,0,Tsik,Tsik,false
625053,2020_10_2,Twitter,lp_0-1000,5,fixed_mean,100.0,4,0,Phee,Phee,false
625053,2020_10_2,Twitter,lp_0-1000,5,fixed_mean,300.0,4,0,Tsik,Tsik,false
625053,2020_10_2,Twitter,lp_0-1000,5,fixed_mean,1000.0,4,0,Tsik,Tsik,false
625053,2020_10_2,Twitter,lp_0-1000,5,conditional,100.0,4,0,Phee,Phee,false
625053,2020_10_2,Twitter,lp_0-1000,5,conditional,300.0,4,0,Seep,Seep,false
625053,2020_10_2,Twitter,lp_0-1000,5,conditional,1000.0,4,0,Seep,Seep,false
625053,2020_10_2,Twitter,lp_0-1000,10,fixed_mean,100.0,4,0,Phee,Phee,false
625053,2020_10_2,Twitter,lp_0-1000,10,fixed_mean,300.0,4,0,Tsik,Tsik,false
625053,2020_10_2,Twitter,lp_0-1000,10,fixed_mean,1000.0,4,0,Tsik,Tsik,false
