event_id,target,target_output,support_k_per_class,support_k_total,method,readout,raw_prediction,candidate_scores_json,prediction,correct
518079,Phee,Phee,1,6,audio_icl_candidate,candidate,,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-3.0956919193267822,""mean_token_logprob"":-1.0318973064422607,""token_logprobs"":[-3.095186233520508,-2.264974000354414e-06,-0.0005035324720665812]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.5204451084136963,""mean_token_logprob"":-1.2602225542068481,""token_logprobs"":[-2.5202808380126953,-0.00016437610611319542]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.2079219818115234,""mean_token_logprob"":-0.6039609909057617,""token_logprobs"":[-1.2077807188034058,-0.00014125302550382912]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.01847505569458,""mean_token_logprob"":-2.50923752784729,""token_logprobs"":[-2.4577808380126953,-2.5606942176818848]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.145400047302246,""mean_token_logprob"":-1.572700023651123,""token_logprobs"":[-3.1452808380126953,-0.00011932138295378536]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.9284530878067017,""mean_token_logprob"":-0.9284530878067017,""token_logprobs"":[-0.9284530878067017]}]",Seep,false
521545,Phee,Phee,1,6,audio_icl_candidate,candidate,,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-4.9000654220581055,""mean_token_logprob"":-1.6333551406860352,""token_logprobs"":[-2.7324557304382324,-2.145764938177308e-06,-2.1676080226898193]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.4647064208984375,""mean_token_logprob"":-1.2323532104492188,""token_logprobs"":[-2.46456241607666,-0.00014411364099942148]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.1520955562591553,""mean_token_logprob"":-0.5760477781295776,""token_logprobs"":[-1.1520625352859497,-3.302042750874534e-05]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.246682167053223,""mean_token_logprob"":-2.6233410835266113,""token_logprobs"":[-2.15206241607666,-3.0946195125579834]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.8396685123443604,""mean_token_logprob"":-1.4198342561721802,""token_logprobs"":[-2.83956241607666,-0.00010609064338495955]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.3525209426879883,""mean_token_logprob"":-1.3525209426879883,""token_logprobs"":[-1.3525209426879883]}]",Seep,false
52861,Trill,Trill,1,6,audio_icl_candidate,candidate,,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-3.7229175567626953,""mean_token_logprob"":-1.2409725189208984,""token_logprobs"":[-3.72259521484375,-1.6689286894688848e-06,-0.00032062159152701497]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.0498316287994385,""mean_token_logprob"":-1.0249158143997192,""token_logprobs"":[-2.049748420715332,-8.332382276421413e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.425018072128296,""mean_token_logprob"":-0.712509036064148,""token_logprobs"":[-1.4247485399246216,-0.0002694958820939064]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-7.140673637390137,""mean_token_logprob"":-3.5703368186950684,""token_logprobs"":[-2.799748420715332,-4.340925216674805]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.924884796142578,""mean_token_logprob"":-1.462442398071289,""token_logprobs"":[-2.924748420715332,-0.00013648532330989838]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.7417459487915039,""mean_token_logprob"":-0.7417459487915039,""token_logprobs"":[-0.7417459487915039]}]",Seep,false
533988,Seep,Seep,1,6,audio_icl_candidate,candidate,,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-3.341825008392334,""mean_token_logprob"":-1.1139416694641113,""token_logprobs"":[-3.3414950370788574,-1.4305104514278355e-06,-0.00032860602368600667]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.6360117197036743,""mean_token_logprob"":-0.8180058598518372,""token_logprobs"":[-1.6359336376190186,-7.807903602952138e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.1986924409866333,""mean_token_logprob"":-0.5993462204933167,""token_logprobs"":[-1.1984336376190186,-0.00025876989820972085]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.532715797424316,""mean_token_logprob"":-3.266357898712158,""token_logprobs"":[-2.4484336376190186,-4.084281921386719]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.0735836029052734,""mean_token_logprob"":-1.5367918014526367,""token_logprobs"":[-3.0734336376190186,-0.00014995403762441128]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.0357118844985962,""mean_token_logprob"":-1.0357118844985962,""token_logprobs"":[-1.0357118844985962]}]",Seep,true
54180,Phee,Phee,1,6,audio_icl_candidate,candidate,,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-2.9464731216430664,""mean_token_logprob"":-0.9821577072143555,""token_logprobs"":[-2.9460391998291016,-3.2186455882765586e-06,-0.00043084874050691724]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.2931413650512695,""mean_token_logprob"":-1.1465706825256348,""token_logprobs"":[-2.2930009365081787,-0.00014053787162993103]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.4807629585266113,""mean_token_logprob"":-0.7403814792633057,""token_logprobs"":[-1.4805009365081787,-0.0002619877050165087]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.379746913909912,""mean_token_logprob"":-3.189873456954956,""token_logprobs"":[-2.4180009365081787,-3.9617459774017334]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-3.043116331100464,""mean_token_logprob"":-1.521558165550232,""token_logprobs"":[-3.0430009365081787,-0.00011538793478393927]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.9410447478294373,""mean_token_logprob"":-0.9410447478294373,""token_logprobs"":[-0.9410447478294373]}]",Seep,false
547929,Twitter,Twitter,1,6,audio_icl_candidate,candidate,,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-3.0395846366882324,""mean_token_logprob"":-1.0131948788960774,""token_logprobs"":[-3.039158582687378,-1.9073468138230965e-06,-0.00042417587246745825]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.3127946853637695,""mean_token_logprob"":-1.1563973426818848,""token_logprobs"":[-2.3127071857452393,-8.761498611420393e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.3756853342056274,""mean_token_logprob"":-0.6878426671028137,""token_logprobs"":[-1.3752071857452393,-0.0004781533498317003]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.657288551330566,""mean_token_logprob"":-3.328644275665283,""token_logprobs"":[-2.1877071857452393,-4.469581604003906]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.6877822875976562,""mean_token_logprob"":-1.3438911437988281,""token_logprobs"":[-2.6877071857452393,-7.521823135903105e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.9828554391860962,""mean_token_logprob"":-0.9828554391860962,""token_logprobs"":[-0.9828554391860962]}]",Seep,false
547992,Phee,Phee,1,6,audio_icl_candidate,candidate,,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-2.9938056468963623,""mean_token_logprob"":-0.9979352156321207,""token_logprobs"":[-2.7680373191833496,-9.536738616588991e-07,-0.22576728463172913]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.252444267272949,""mean_token_logprob"":-1.1262221336364746,""token_logprobs"":[-2.2523140907287598,-0.00013028726971242577]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.06485116481781,""mean_token_logprob"":-0.532425582408905,""token_logprobs"":[-1.0648140907287598,-3.707340147229843e-05]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-4.845096588134766,""mean_token_logprob"":-2.422548294067383,""token_logprobs"":[-2.3773140907287598,-2.467782735824585]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.8773813247680664,""mean_token_logprob"":-1.4386906623840332,""token_logprobs"":[-2.8773140907287598,-6.723177648382261e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.3538942337036133,""mean_token_logprob"":-1.3538942337036133,""token_logprobs"":[-1.3538942337036133]}]",Seep,false
548798,Trill,Trill,1,6,audio_icl_candidate,candidate,,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-3.961329936981201,""mean_token_logprob"":-1.3204433123270671,""token_logprobs"":[-3.960981607437134,-1.0728830375228426e-06,-0.0003474347176961601]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.3441522121429443,""mean_token_logprob"":-1.1720761060714722,""token_logprobs"":[-2.3440661430358887,-8.606540359323844e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.2817686796188354,""mean_token_logprob"":-0.6408843398094177,""token_logprobs"":[-1.2815662622451782,-0.00020239688456058502]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.86458683013916,""mean_token_logprob"":-3.43229341506958,""token_logprobs"":[-2.9690661430358887,-3.8955209255218506]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.844205379486084,""mean_token_logprob"":-1.422102689743042,""token_logprobs"":[-2.8440661430358887,-0.00013934595335740596]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.6891980767250061,""mean_token_logprob"":-0.6891980767250061,""token_logprobs"":[-0.6891980767250061]}]",Seep,false
56195,Trill,Trill,1,6,audio_icl_candidate,candidate,,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-3.853276252746582,""mean_token_logprob"":-1.284425417582194,""token_logprobs"":[-3.8529882431030273,-1.311301275563892e-06,-0.00028689560713246465]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-1.9472023248672485,""mean_token_logprob"":-0.9736011624336243,""token_logprobs"":[-1.9471079111099243,-9.440929716220126e-05]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.1975820064544678,""mean_token_logprob"":-0.5987910032272339,""token_logprobs"":[-1.1971079111099243,-0.0004741021548397839]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-6.914923191070557,""mean_token_logprob"":-3.4574615955352783,""token_logprobs"":[-2.6346077919006348,-4.280315399169922]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.884700059890747,""mean_token_logprob"":-1.4423500299453735,""token_logprobs"":[-2.8846077919006348,-9.226373367710039e-05]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-0.8529955148696899,""mean_token_logprob"":-0.8529955148696899,""token_logprobs"":[-0.8529955148696899]}]",Seep,false
580149,Trill,Trill,1,6,audio_icl_candidate,candidate,,"[{""candidate"":""Infant Cry"",""token_ids"":[19433,517,42705],""token_count"":3,""sequence_logprob"":-4.106346130371094,""mean_token_logprob"":-1.3687820434570312,""token_logprobs"":[-2.8251900672912598,-4.768360213347478e-06,-1.281151533126831]},{""candidate"":""Phee"",""token_ids"":[47,49053],""token_count"":2,""sequence_logprob"":-2.0025343894958496,""mean_token_logprob"":-1.0012671947479248,""token_logprobs"":[-2.0023550987243652,-0.0001793938863556832]},{""candidate"":""Seep"",""token_ids"":[1514,747],""token_count"":2,""sequence_logprob"":-1.002480149269104,""mean_token_logprob"":-0.501240074634552,""token_logprobs"":[-1.0023552179336548,-0.00012492353562265635]},{""candidate"":""Trill"",""token_ids"":[1282,483],""token_count"":2,""sequence_logprob"":-5.895611763000488,""mean_token_logprob"":-2.947805881500244,""token_logprobs"":[-2.6898550987243652,-3.205756425857544]},{""candidate"":""Tsik"",""token_ids"":[52793,1579],""token_count"":2,""sequence_logprob"":-2.9400930404663086,""mean_token_logprob"":-1.4700465202331543,""token_logprobs"":[-2.9398550987243652,-0.00023803261865396053]},{""candidate"":""Twitter"",""token_ids"":[24862],""token_count"":1,""sequence_logprob"":-1.3553376197814941,""mean_token_logprob"":-1.3553376197814941,""token_logprobs"":[-1.3553376197814941]}]",Seep,false
