event_id,recording_id,target,condition,support_k,method,eta,rank,feature_layer,raw_prediction,prediction,correct
645428,2020_2_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
657440,2023_3_2,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
657440,2023_3_2,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
657848,2023_3_2,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
657848,2023_3_2,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
658275,2023_3_2,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
658275,2023_3_2,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
659272,2023_3_2,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
659272,2023_3_2,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
662160,2023_3_2,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
662160,2023_3_2,Tsik,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,false
662800,2023_3_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
662800,2023_3_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
663233,2023_3_2,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
663233,2023_3_2,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
663998,2020_11_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
663998,2020_11_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
664504,2020_11_1,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Seep,Seep,false
664504,2020_11_1,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,false
666082,2020_11_1,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
666082,2020_11_1,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
666489,2020_11_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,true
666489,2020_11_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
666571,2020_11_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,true
666571,2020_11_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
666726,2020_11_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
666726,2020_11_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,false
666835,2020_11_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,true
666835,2020_11_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,false
666889,2020_11_1,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
666889,2020_11_1,Trill,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,false
667042,2020_11_1,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Seep,Seep,false
667042,2020_11_1,Trill,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,false
667091,2020_11_1,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
667091,2020_11_1,Trill,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,false
667130,2020_11_1,Seep,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
667130,2020_11_1,Seep,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,true
667201,2020_11_1,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
667201,2020_11_1,Twitter,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,true
667312,2020_11_1,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
667312,2020_11_1,Trill,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,false
667582,2020_11_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,true
667582,2020_11_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
667865,2020_11_1,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
667865,2020_11_1,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,false
667905,2020_11_1,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Seep,Seep,false
667905,2020_11_1,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,false
668393,2020_11_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
668393,2020_11_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
668428,2020_11_1,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Seep,Seep,false
668428,2020_11_1,Trill,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,false
668980,2020_11_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Seep,Seep,false
668980,2020_11_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,false
669075,2020_11_1,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
669075,2020_11_1,Trill,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,false
669272,2020_11_1,Seep,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
669272,2020_11_1,Seep,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
669273,2020_11_1,Seep,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
669273,2020_11_1,Seep,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,true
669577,2020_11_1,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,true
669577,2020_11_1,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
669789,2020_11_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,true
669789,2020_11_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,false
669950,2020_11_1,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
669950,2020_11_1,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,false
669953,2020_11_1,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
669953,2020_11_1,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,false
670039,2020_11_1,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
670039,2020_11_1,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
670290,2020_11_1,Seep,lp_0-1000,20,fixed_mean,300.0,4,0,Seep,Seep,true
670290,2020_11_1,Seep,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,true
670835,2023_3_2,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
670835,2023_3_2,Trill,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
678522,2020_11_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Seep,Seep,false
678522,2020_11_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,true
679182,2020_11_2,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
679182,2020_11_2,Trill,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
680295,2020_11_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
680295,2020_11_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
778988,2020_11_2,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
778988,2020_11_2,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
779744,2020_11_2,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,true
779744,2020_11_2,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
786011,2020_11_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
786011,2020_11_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
786486,2020_11_2,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
786486,2020_11_2,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
787004,2020_11_2,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,true
787004,2020_11_2,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
866025,2020_11_2,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
866025,2020_11_2,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
866515,2020_11_2,Seep,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
866515,2020_11_2,Seep,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,true
866525,2020_11_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
866525,2020_11_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,true
866533,2020_11_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
866533,2020_11_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
866655,2020_11_2,Seep,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
866655,2020_11_2,Seep,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
866838,2020_11_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
866838,2020_11_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,false
867327,2020_11_2,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
867327,2020_11_2,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
867489,2020_11_2,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,true
867489,2020_11_2,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
867502,2020_11_2,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
867502,2020_11_2,Trill,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,false
