event_id,target,target_output,prompt_name,query_split,condition,support_k_per_class,support_k_total,router,routed_label,router_correct,method,relative_alpha,factorized_rank,feature_layer,applied_ratio_mean,applied_ratio_min,applied_ratio_max,prediction,raw_prediction,correct,prediction_matches_routed_label
valid_70,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_71,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_75,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_77,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_79,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,false,native,0.0,,28,0.0,0.0,0.0,B,B,false,false
valid_89,Rudy,H,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,false,native,0.0,,28,0.0,0.0,0.0,B,B,false,false
valid_96,Rudy,H,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_98,Rudy,H,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,true,native,0.0,,28,0.0,0.0,0.0,B,B,false,false
valid_102,Rudy,H,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_119,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_125,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_128,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_142,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_154,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_157,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_161,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_163,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_166,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_168,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_171,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_174,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_175,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_177,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_192,Louie,D,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_194,Louie,D,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_197,Louie,D,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_200,Louie,D,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_205,Louie,D,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_206,Louie,D,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_214,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,native,0.0,,28,0.0,0.0,0.0,J,J,true,false
valid_215,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,native,0.0,,28,0.0,0.0,0.0,J,J,true,false
valid_218,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,native,0.0,,28,0.0,0.0,0.0,J,J,true,false
valid_223,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,native,0.0,,28,0.0,0.0,0.0,J,J,true,true
valid_227,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,native,0.0,,28,0.0,0.0,0.0,J,J,true,true
valid_236,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,native,0.0,,28,0.0,0.0,0.0,J,J,true,false
valid_239,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,native,0.0,,28,0.0,0.0,0.0,J,J,true,false
valid_247,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,true,false
valid_249,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,false,native,0.0,,28,0.0,0.0,0.0,J,J,true,false
valid_254,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,true,false
valid_258,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,native,0.0,,28,0.0,0.0,0.0,J,J,true,true
valid_264,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,native,0.0,,28,0.0,0.0,0.0,J,J,true,true
valid_267,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,native,0.0,,28,0.0,0.0,0.0,J,J,true,false
valid_276,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,false,native,0.0,,28,0.0,0.0,0.0,J,J,true,false
valid_279,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,true,false
valid_292,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_293,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_297,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_303,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_324,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,true
valid_331,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_333,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_335,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_338,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_339,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_341,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_346,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_347,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_352,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_374,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_376,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_380,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_382,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_383,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,true
valid_385,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,true
valid_391,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_393,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_397,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_398,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_399,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_404,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_409,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_418,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,true
valid_422,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_426,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_429,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_438,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_439,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_457,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_458,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_459,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_460,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_465,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_466,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_468,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_472,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_479,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,B,B,false,false
valid_490,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_495,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_496,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_504,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_505,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_511,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_521,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_523,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_529,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_536,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_538,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_547,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_548,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_552,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_556,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_565,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_567,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_572,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_588,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_606,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_613,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_620,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,true
valid_621,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_628,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_631,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_637,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_639,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_646,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_648,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,B,B,false,false
valid_653,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_654,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_657,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_666,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_669,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_672,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_674,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_681,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_683,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_685,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_686,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,native,0.0,,28,0.0,0.0,0.0,J,J,false,true
valid_692,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,native,0.0,,28,0.0,0.0,0.0,J,J,false,false
valid_4,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.030001093966088126,0.029898932203650475,0.030113209038972855,B,B,false,true
valid_7,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.030000146511676058,0.02989557944238186,0.030105920508503914,B,B,false,true
valid_13,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.029995476494410207,0.029916539788246155,0.03008870780467987,J,J,false,false
valid_21,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.02999428822658956,0.029878707602620125,0.03009885549545288,B,B,false,true
valid_26,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.02999553460228656,0.029900843277573586,0.030099818482995033,A,A,false,true
valid_27,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Mac,true,probe_class_pooled,0.03,,28,0.02999553719668516,0.02988903410732746,0.030087348073720932,J,J,false,false
valid_29,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Mac,true,probe_class_pooled,0.03,,28,0.029994118260219693,0.029901791363954544,0.0300994161516428,B,B,false,false
valid_37,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Mac,true,probe_class_pooled,0.03,,28,0.0299925919888275,0.02988455258309841,0.030094236135482788,J,J,false,false
valid_46,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.030002237962824956,0.02988465502858162,0.030106589198112488,A,A,false,false
valid_47,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,false,probe_class_pooled,0.03,,28,0.02999443537555635,0.02986838109791279,0.030086200684309006,B,B,false,false
valid_50,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,false,probe_class_pooled,0.03,,28,0.02999594800972513,0.029890287667512894,0.030089322477579117,B,B,false,false
valid_57,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029991155856155922,0.02988281100988388,0.030097531154751778,A,A,false,false
valid_70,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.029991866555064917,0.02989763766527176,0.030112940818071365,J,J,false,false
valid_71,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.030000448925420642,0.02989302948117256,0.03009493462741375,D,D,false,true
valid_75,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.02998550685255655,0.02987736277282238,0.030099811032414436,D,D,false,true
valid_77,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.030001209949010184,0.02989230677485466,0.030091479420661926,J,J,false,false
valid_79,Mac,F,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,false,probe_class_pooled,0.03,,28,0.029996962985023856,0.02989557944238186,0.03008592501282692,B,B,false,false
valid_89,Rudy,H,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,false,probe_class_pooled,0.03,,28,0.02999311958306602,0.02990954928100109,0.030083956196904182,D,D,false,false
valid_96,Rudy,H,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.03001358493098191,0.02988877147436142,0.03009885922074318,A,A,false,true
valid_98,Rudy,H,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,true,probe_class_pooled,0.03,,28,0.029993079536195313,0.029871545732021332,0.03009086847305298,J,J,false,false
valid_102,Rudy,H,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029995471704751253,0.029909681528806686,0.03009675070643425,B,B,false,false
valid_119,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.029995447423841273,0.029893971979618073,0.030073119327425957,J,J,false,false
valid_125,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.03000105358660221,0.029920214787125587,0.030123820528388023,A,A,false,true
valid_128,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.030006603470870426,0.02988702990114689,0.030096210539340973,A,A,false,true
