event_id,recording_id,target,condition,support_k,method,eta,rank,feature_layer,raw_prediction,prediction,correct
408631,2022_4_3,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
408631,2022_4_3,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
408631,2022_4_3,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
408631,2022_4_3,Phee,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,true
50919,2022_1_5,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Seep,Seep,false
50919,2022_1_5,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
50919,2022_1_5,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,true
51436,2022_1_5,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Seep,Seep,false
51436,2022_1_5,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
51436,2022_1_5,Trill,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
51436,2022_1_5,Trill,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
517703,2020_2_1,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
517703,2020_2_1,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
517703,2020_2_1,Trill,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
517703,2020_2_1,Trill,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
518079,2020_2_1,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
518079,2020_2_1,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
518079,2020_2_1,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
518079,2020_2_1,Phee,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,true
521545,2020_7_0,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
521545,2020_7_0,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Twitter,Twitter,false
521545,2020_7_0,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
521545,2020_7_0,Phee,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,true
52861,2022_1_5,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
52861,2022_1_5,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
52861,2022_1_5,Trill,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
52861,2022_1_5,Trill,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
533988,2020_7_0,Seep,lp_0-1000,20,fixed_mean,300.0,4,0,Seep,Seep,true
533988,2020_7_0,Seep,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
533988,2020_7_0,Seep,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
533988,2020_7_0,Seep,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
54180,2022_1_5,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
54180,2022_1_5,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
54180,2022_1_5,Phee,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
54180,2022_1_5,Phee,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
547929,2020_7_0,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
547929,2020_7_0,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
547929,2020_7_0,Twitter,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
547929,2020_7_0,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
547992,2020_7_0,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
547992,2020_7_0,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
547992,2020_7_0,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
547992,2020_7_0,Phee,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,true
548798,2020_7_0,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
548798,2020_7_0,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
548798,2020_7_0,Trill,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,false
548798,2020_7_0,Trill,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
56195,2022_1_5,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
56195,2022_1_5,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
56195,2022_1_5,Trill,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
56195,2022_1_5,Trill,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
580149,2021_1_1,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
580149,2021_1_1,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
580149,2021_1_1,Trill,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
580149,2021_1_1,Trill,lp_0-1000,20,conditional,1000.0,4,0,Twitter,Twitter,false
580352,2021_1_1,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
580352,2021_1_1,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
580352,2021_1_1,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
580352,2021_1_1,Phee,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,true
590590,2020_7_0,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
590590,2020_7_0,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Twitter,Twitter,false
590590,2020_7_0,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
590590,2020_7_0,Phee,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,true
592253,2020_7_0,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
592253,2020_7_0,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
592253,2020_7_0,Trill,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
592253,2020_7_0,Trill,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,true
592286,2020_7_0,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
592286,2020_7_0,Twitter,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
592286,2020_7_0,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,false
595018,2020_10_2,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
595018,2020_10_2,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
595018,2020_10_2,Trill,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
595018,2020_10_2,Trill,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
598116,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
598116,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
598116,2020_10_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
598116,2020_10_2,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Twitter,Twitter,true
598781,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
598781,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
598781,2020_10_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,true
598781,2020_10_2,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Twitter,Twitter,true
609454,2020_10_2,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
609454,2020_10_2,Infant Cry,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
609454,2020_10_2,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
609454,2020_10_2,Infant Cry,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
610080,2020_10_2,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
610080,2020_10_2,Tsik,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
610080,2020_10_2,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,true
614582,2021_1_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
614582,2021_1_1,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
614582,2021_1_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
614582,2021_1_1,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
614794,2021_1_1,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
614794,2021_1_1,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Ts,,false
622260,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
622260,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
622260,2020_10_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,true
622260,2020_10_2,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Twitter,Twitter,true
622312,2020_10_2,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,true
622312,2020_10_2,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
622312,2020_10_2,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
622312,2020_10_2,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,true
622320,2020_10_2,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
622320,2020_10_2,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
622320,2020_10_2,Trill,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
622320,2020_10_2,Trill,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
622417,2020_10_2,Seep,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
622417,2020_10_2,Seep,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
622417,2020_10_2,Seep,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
622417,2020_10_2,Seep,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
622758,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
622758,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
622758,2020_10_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
622758,2020_10_2,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
623382,2020_10_2,Seep,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
623382,2020_10_2,Seep,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
623382,2020_10_2,Seep,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
623382,2020_10_2,Seep,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
623573,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
623573,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
623573,2020_10_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
623573,2020_10_2,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
623621,2020_10_2,Seep,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
623621,2020_10_2,Seep,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
623621,2020_10_2,Seep,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
623621,2020_10_2,Seep,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
623676,2020_10_2,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
623676,2020_10_2,Infant Cry,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
623676,2020_10_2,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
623676,2020_10_2,Infant Cry,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
623691,2020_10_2,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
623691,2020_10_2,Infant Cry,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
623691,2020_10_2,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
623691,2020_10_2,Infant Cry,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
623713,2020_10_2,Seep,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
623713,2020_10_2,Seep,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
623831,2020_10_2,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
623831,2020_10_2,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
623831,2020_10_2,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
623831,2020_10_2,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,true
624179,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,true
624179,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Twitter,Twitter,true
624179,2020_10_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
624179,2020_10_2,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,false
624712,2020_10_2,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
624712,2020_10_2,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
624712,2020_10_2,Trill,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,false
624712,2020_10_2,Trill,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
625053,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
625053,2020_10_2,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
625053,2020_10_2,Twitter,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
625053,2020_10_2,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
628729,2021_1_1,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
628729,2021_1_1,Infant Cry,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
628729,2021_1_1,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
628729,2021_1_1,Infant Cry,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
631448,2021_1_1,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
631448,2021_1_1,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
631448,2021_1_1,Trill,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
631448,2021_1_1,Trill,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
631485,2021_1_1,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
631485,2021_1_1,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Twitter,Twitter,false
631485,2021_1_1,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
631485,2021_1_1,Phee,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,true
631861,2021_1_1,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
631861,2021_1_1,Infant Cry,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
631861,2021_1_1,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
631861,2021_1_1,Infant Cry,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
631947,2021_1_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
631947,2021_1_1,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
631947,2021_1_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
631947,2021_1_1,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,true
632037,2021_1_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
632037,2021_1_1,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
632037,2021_1_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
632037,2021_1_1,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,true
632300,2021_1_1,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
632300,2021_1_1,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
632300,2021_1_1,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
632300,2021_1_1,Phee,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,true
632381,2021_1_1,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
632381,2021_1_1,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
632381,2021_1_1,Twitter,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,true
632381,2021_1_1,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Twitter,Twitter,true
632863,2021_1_1,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
632863,2021_1_1,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
632863,2021_1_1,Phee,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
632863,2021_1_1,Phee,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
633531,2021_1_1,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,true
633531,2021_1_1,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
633531,2021_1_1,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
633531,2021_1_1,Phee,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
642827,2020_2_1,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,true
642827,2020_2_1,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
642827,2020_2_1,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
642827,2020_2_1,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,true
647588,2020_10_3,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
647588,2020_10_3,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Twitter,Twitter,false
647588,2020_10_3,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
647588,2020_10_3,Phee,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
695230,2023_3_4,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
695230,2023_3_4,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Twitter,Twitter,false
695230,2023_3_4,Trill,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
695230,2023_3_4,Trill,lp_0-1000,20,conditional,1000.0,4,0,Seep,Seep,false
699227,2023_3_4,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
699227,2023_3_4,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
699227,2023_3_4,Twitter,lp_0-1000,20,conditional,300.0,4,0,Twitter,Twitter,true
699227,2023_3_4,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Twitter,Twitter,true
706021,2023_3_4,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
706021,2023_3_4,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Twitter,Twitter,false
706021,2023_3_4,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
706021,2023_3_4,Phee,lp_0-1000,20,conditional,1000.0,4,0,Phee,Phee,true
708875,2023_3_4,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
708875,2023_3_4,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
708875,2023_3_4,Trill,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
708875,2023_3_4,Trill,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
715845,2020_10_3,Seep,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
715845,2020_10_3,Seep,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
715845,2020_10_3,Seep,lp_0-1000,20,conditional,300.0,4,0,Seep,Seep,true
715845,2020_10_3,Seep,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
716490,2020_10_3,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,true
716490,2020_10_3,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
716490,2020_10_3,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
716490,2020_10_3,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,true
737715,2023_3_4,Twitter,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,true
737715,2023_3_4,Twitter,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
737715,2023_3_4,Twitter,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,false
737715,2023_3_4,Twitter,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
738495,2023_3_4,Trill,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
738495,2023_3_4,Trill,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
738495,2023_3_4,Trill,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
738495,2023_3_4,Trill,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
742006,2023_3_4,Infant Cry,lp_0-1000,20,fixed_mean,300.0,4,0,Tsik,Tsik,false
742006,2023_3_4,Infant Cry,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
742006,2023_3_4,Infant Cry,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,false
742006,2023_3_4,Infant Cry,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,false
755986,2023_4_4,Tsik,lp_0-1000,20,fixed_mean,300.0,4,0,Phee,Phee,false
755986,2023_4_4,Tsik,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,true
755986,2023_4_4,Tsik,lp_0-1000,20,conditional,300.0,4,0,Tsik,Tsik,true
755986,2023_4_4,Tsik,lp_0-1000,20,conditional,1000.0,4,0,Tsik,Tsik,true
758751,2023_4_4,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
758751,2023_4_4,Phee,lp_0-1000,20,fixed_mean,1000.0,4,0,Tsik,Tsik,false
758751,2023_4_4,Phee,lp_0-1000,20,conditional,300.0,4,0,Phee,Phee,true
758751,2023_4_4,Phee,lp_0-1000,20,conditional,1000.0,4,0,Seep,Seep,false
788000,2023_4_4,Phee,lp_0-1000,20,fixed_mean,300.0,4,0,Twitter,Twitter,false
