event_id,target,target_output,support_k_per_class,support_k_total,method,readout,raw_prediction,candidate_scores_json,prediction,correct
518079,Phee,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.2959485054016113,""mean_token_logprob"":-1.2959485054016113,""token_logprobs"":[-1.2959485054016113]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.1709485054016113,""mean_token_logprob"":-3.1709485054016113,""token_logprobs"":[-3.1709485054016113]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.0459485054016113,""mean_token_logprob"":-3.0459485054016113,""token_logprobs"":[-3.0459485054016113]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6709485054016113,""mean_token_logprob"":-1.6709485054016113,""token_logprobs"":[-1.6709485054016113]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.5459485054016113,""mean_token_logprob"":-1.5459485054016113,""token_logprobs"":[-1.5459485054016113]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.6084485054016113,""mean_token_logprob"":-1.6084485054016113,""token_logprobs"":[-1.6084485054016113]}]",B,false
521545,Phee,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.0417399406433105,""mean_token_logprob"":-1.0417399406433105,""token_logprobs"":[-1.0417399406433105]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.3542399406433105,""mean_token_logprob"":-3.3542399406433105,""token_logprobs"":[-3.3542399406433105]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.1042399406433105,""mean_token_logprob"":-3.1042399406433105,""token_logprobs"":[-3.1042399406433105]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.2917399406433105,""mean_token_logprob"":-1.2917399406433105,""token_logprobs"":[-1.2917399406433105]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-5.2292399406433105,""mean_token_logprob"":-5.2292399406433105,""token_logprobs"":[-5.2292399406433105]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5417399406433105,""mean_token_logprob"":-1.5417399406433105,""token_logprobs"":[-1.5417399406433105]}]",B,false
52861,Trill,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.2815606594085693,""mean_token_logprob"":-1.2815606594085693,""token_logprobs"":[-1.2815606594085693]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.7815606594085693,""mean_token_logprob"":-2.7815606594085693,""token_logprobs"":[-2.7815606594085693]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-2.9690606594085693,""mean_token_logprob"":-2.9690606594085693,""token_logprobs"":[-2.9690606594085693]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6565606594085693,""mean_token_logprob"":-1.6565606594085693,""token_logprobs"":[-1.6565606594085693]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.7190606594085693,""mean_token_logprob"":-1.7190606594085693,""token_logprobs"":[-1.7190606594085693]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5940606594085693,""mean_token_logprob"":-1.5940606594085693,""token_logprobs"":[-1.5940606594085693]}]",B,false
533988,Seep,D,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-0.9660950899124146,""mean_token_logprob"":-0.9660950899124146,""token_logprobs"":[-0.9660950899124146]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.153594970703125,""mean_token_logprob"":-3.153594970703125,""token_logprobs"":[-3.153594970703125]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.466094970703125,""mean_token_logprob"":-3.466094970703125,""token_logprobs"":[-3.466094970703125]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.3410950899124146,""mean_token_logprob"":-1.3410950899124146,""token_logprobs"":[-1.3410950899124146]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.278594970703125,""mean_token_logprob"":-4.278594970703125,""token_logprobs"":[-4.278594970703125]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5285950899124146,""mean_token_logprob"":-1.5285950899124146,""token_logprobs"":[-1.5285950899124146]}]",B,false
54180,Phee,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-0.994633674621582,""mean_token_logprob"":-0.994633674621582,""token_logprobs"":[-0.994633674621582]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.244633674621582,""mean_token_logprob"":-3.244633674621582,""token_logprobs"":[-3.244633674621582]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.119633674621582,""mean_token_logprob"":-3.119633674621582,""token_logprobs"":[-3.119633674621582]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.369633674621582,""mean_token_logprob"":-1.369633674621582,""token_logprobs"":[-1.369633674621582]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-4.588383674621582,""mean_token_logprob"":-4.588383674621582,""token_logprobs"":[-4.588383674621582]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.619633674621582,""mean_token_logprob"":-1.619633674621582,""token_logprobs"":[-1.619633674621582]}]",B,false
547929,Twitter,A,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.0076466798782349,""mean_token_logprob"":-1.0076466798782349,""token_logprobs"":[-1.0076466798782349]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.1326465606689453,""mean_token_logprob"":-3.1326465606689453,""token_logprobs"":[-3.1326465606689453]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.1326465606689453,""mean_token_logprob"":-3.1326465606689453,""token_logprobs"":[-3.1326465606689453]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.3826466798782349,""mean_token_logprob"":-1.3826466798782349,""token_logprobs"":[-1.3826466798782349]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.7576465606689453,""mean_token_logprob"":-3.7576465606689453,""token_logprobs"":[-3.7576465606689453]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5076466798782349,""mean_token_logprob"":-1.5076466798782349,""token_logprobs"":[-1.5076466798782349]}]",B,false
547992,Phee,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.3210393190383911,""mean_token_logprob"":-1.3210393190383911,""token_logprobs"":[-1.3210393190383911]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.8835391998291016,""mean_token_logprob"":-2.8835391998291016,""token_logprobs"":[-2.8835391998291016]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-2.6335391998291016,""mean_token_logprob"":-2.6335391998291016,""token_logprobs"":[-2.6335391998291016]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.6335393190383911,""mean_token_logprob"":-1.6335393190383911,""token_logprobs"":[-1.6335393190383911]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.0710391998291016,""mean_token_logprob"":-2.0710391998291016,""token_logprobs"":[-2.0710391998291016]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5085393190383911,""mean_token_logprob"":-1.5085393190383911,""token_logprobs"":[-1.5085393190383911]}]",B,false
548798,Trill,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.2223705053329468,""mean_token_logprob"":-1.2223705053329468,""token_logprobs"":[-1.2223705053329468]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.8473706245422363,""mean_token_logprob"":-2.8473706245422363,""token_logprobs"":[-2.8473706245422363]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-2.7848706245422363,""mean_token_logprob"":-2.7848706245422363,""token_logprobs"":[-2.7848706245422363]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.7223705053329468,""mean_token_logprob"":-1.7223705053329468,""token_logprobs"":[-1.7223705053329468]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.8473705053329468,""mean_token_logprob"":-1.8473705053329468,""token_logprobs"":[-1.8473705053329468]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5348705053329468,""mean_token_logprob"":-1.5348705053329468,""token_logprobs"":[-1.5348705053329468]}]",B,false
56195,Trill,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.347735047340393,""mean_token_logprob"":-1.347735047340393,""token_logprobs"":[-1.347735047340393]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.7852349281311035,""mean_token_logprob"":-2.7852349281311035,""token_logprobs"":[-2.7852349281311035]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.1602349281311035,""mean_token_logprob"":-3.1602349281311035,""token_logprobs"":[-3.1602349281311035]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.660235047340393,""mean_token_logprob"":-1.660235047340393,""token_logprobs"":[-1.660235047340393]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.722735047340393,""mean_token_logprob"":-1.722735047340393,""token_logprobs"":[-1.722735047340393]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.535235047340393,""mean_token_logprob"":-1.535235047340393,""token_logprobs"":[-1.535235047340393]}]",B,false
580149,Trill,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-0.901063859462738,""mean_token_logprob"":-0.901063859462738,""token_logprobs"":[-0.901063859462738]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.276063919067383,""mean_token_logprob"":-3.276063919067383,""token_logprobs"":[-3.276063919067383]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.651063919067383,""mean_token_logprob"":-3.651063919067383,""token_logprobs"":[-3.651063919067383]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.5260639190673828,""mean_token_logprob"":-1.5260639190673828,""token_logprobs"":[-1.5260639190673828]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.713563919067383,""mean_token_logprob"":-3.713563919067383,""token_logprobs"":[-3.713563919067383]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.4010639190673828,""mean_token_logprob"":-1.4010639190673828,""token_logprobs"":[-1.4010639190673828]}]",B,false
580352,Phee,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.116995096206665,""mean_token_logprob"":-1.116995096206665,""token_logprobs"":[-1.116995096206665]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.054495096206665,""mean_token_logprob"":-3.054495096206665,""token_logprobs"":[-3.054495096206665]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-2.929495096206665,""mean_token_logprob"":-2.929495096206665,""token_logprobs"":[-2.929495096206665]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.491995096206665,""mean_token_logprob"":-1.491995096206665,""token_logprobs"":[-1.491995096206665]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.804495096206665,""mean_token_logprob"":-2.804495096206665,""token_logprobs"":[-2.804495096206665]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.491995096206665,""mean_token_logprob"":-1.491995096206665,""token_logprobs"":[-1.491995096206665]}]",B,false
590590,Phee,C,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.1326063871383667,""mean_token_logprob"":-1.1326063871383667,""token_logprobs"":[-1.1326063871383667]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.9451065063476562,""mean_token_logprob"":-2.9451065063476562,""token_logprobs"":[-2.9451065063476562]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-2.7576065063476562,""mean_token_logprob"":-2.7576065063476562,""token_logprobs"":[-2.7576065063476562]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.4451063871383667,""mean_token_logprob"":-1.4451063871383667,""token_logprobs"":[-1.4451063871383667]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-2.8826065063476562,""mean_token_logprob"":-2.8826065063476562,""token_logprobs"":[-2.8826065063476562]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.5701063871383667,""mean_token_logprob"":-1.5701063871383667,""token_logprobs"":[-1.5701063871383667]}]",B,false
592253,Trill,E,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-1.371335506439209,""mean_token_logprob"":-1.371335506439209,""token_logprobs"":[-1.371335506439209]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-2.871335506439209,""mean_token_logprob"":-2.871335506439209,""token_logprobs"":[-2.871335506439209]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-2.746335506439209,""mean_token_logprob"":-2.746335506439209,""token_logprobs"":[-2.746335506439209]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.621335506439209,""mean_token_logprob"":-1.621335506439209,""token_logprobs"":[-1.621335506439209]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-1.746335506439209,""mean_token_logprob"":-1.746335506439209,""token_logprobs"":[-1.746335506439209]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.558835506439209,""mean_token_logprob"":-1.558835506439209,""token_logprobs"":[-1.558835506439209]}]",B,false
592286,Twitter,A,0,0,audio_icl_candidate,candidate,,"[{""candidate"":""B"",""token_ids"":[33],""token_count"":1,""sequence_logprob"":-0.8371564745903015,""mean_token_logprob"":-0.8371564745903015,""token_logprobs"":[-0.8371564745903015]},{""candidate"":""C"",""token_ids"":[34],""token_count"":1,""sequence_logprob"":-3.1496565341949463,""mean_token_logprob"":-3.1496565341949463,""token_logprobs"":[-3.1496565341949463]},{""candidate"":""D"",""token_ids"":[35],""token_count"":1,""sequence_logprob"":-3.5871565341949463,""mean_token_logprob"":-3.5871565341949463,""token_logprobs"":[-3.5871565341949463]},{""candidate"":""E"",""token_ids"":[36],""token_count"":1,""sequence_logprob"":-1.8371565341949463,""mean_token_logprob"":-1.8371565341949463,""token_logprobs"":[-1.8371565341949463]},{""candidate"":""F"",""token_ids"":[37],""token_count"":1,""sequence_logprob"":-3.8996565341949463,""mean_token_logprob"":-3.8996565341949463,""token_logprobs"":[-3.8996565341949463]},{""candidate"":""A"",""token_ids"":[32],""token_count"":1,""sequence_logprob"":-1.3371565341949463,""mean_token_logprob"":-1.3371565341949463,""token_logprobs"":[-1.3371565341949463]}]",B,false
