event_id,target,target_output,prompt_name,query_split,condition,support_k_per_class,support_k_total,router,routed_label,router_correct,method,relative_alpha,factorized_rank,feature_layer,applied_ratio_mean,applied_ratio_min,applied_ratio_max,prediction,raw_prediction,correct,prediction_matches_routed_label
valid_98,Rudy,H,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,true,probe_class_factorized_r2,0.01,2,28,0.009998434106819332,0.009961015544831753,0.010027685202658176,,<,false,false
valid_98,Rudy,H,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,true,probe_class_factorized_r4,0.01,4,28,0.010001048661901482,0.009969559498131275,0.010031845420598984,,animal,false,false
valid_98,Rudy,H,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,true,probe_class_factorized_r8,0.01,8,28,0.010001789262917424,0.009969662874937057,0.010033190250396729,,<,false,false
valid_98,Rudy,H,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,true,probe_class_tokenwise,0.01,,28,0.009998952554139708,0.009967274032533169,0.010028309188783169,,<,false,false
valid_102,Rudy,H,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.01,,28,0.009999303529704255,0.009963911958038807,0.010035225190222263,A,A,false,false
valid_102,Rudy,H,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_factorized_r2,0.01,2,28,0.0099975412511932,0.009963707067072392,0.010026933625340462,,"B, I, G,",false,false
valid_102,Rudy,H,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_factorized_r4,0.01,4,28,0.00999877420586667,0.009962034411728382,0.01003723032772541,B,B,false,false
valid_102,Rudy,H,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_factorized_r8,0.01,8,28,0.009998716413974762,0.009971082210540771,0.01003552507609129,B,B,false,false
valid_102,Rudy,H,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_tokenwise,0.01,,28,0.010000046608703477,0.009972622618079185,0.010034170001745224,B,B,false,false
valid_163,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,probe_class_pooled,0.01,,28,0.009998173220083117,0.009963342919945717,0.010036198422312737,A,A,false,false
valid_163,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,probe_class_factorized_r2,0.01,2,28,0.010000881256668695,0.00996900349855423,0.010032719001173973,I,I,true,true
valid_163,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,probe_class_factorized_r4,0.01,4,28,0.010001563167731677,0.00996448565274477,0.010032928548753262,I,I,true,true
valid_163,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,probe_class_factorized_r8,0.01,8,28,0.009998137430687035,0.009960937313735485,0.010033689439296722,I,I,true,true
valid_163,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,probe_class_tokenwise,0.01,,28,0.010003505806837763,0.009962474927306175,0.010032647289335728,I,I,true,true
valid_166,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.01,,28,0.010001403978094459,0.009970656596124172,0.010043483227491379,A,A,false,true
valid_166,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_factorized_r2,0.01,2,28,0.01000249364213752,0.00996890664100647,0.010032831691205502,,",",false,false
valid_166,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_factorized_r4,0.01,4,28,0.009997631872205861,0.009965545497834682,0.010029004886746407,,",",false,false
valid_166,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_factorized_r8,0.01,8,28,0.01000230835883745,0.009974177926778793,0.010030604898929596,,with,false,false
valid_166,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_tokenwise,0.01,,28,0.009994785650633276,0.009966007433831692,0.010031446814537048,,with,false,false
valid_177,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.01,,28,0.010001194763130375,0.009969528764486313,0.010037297382950783,A,A,false,false
valid_177,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_factorized_r2,0.01,2,28,0.00999670775075044,0.009970606304705143,0.010033711791038513,,animal,false,false
valid_177,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_factorized_r4,0.01,4,28,0.00999890236250524,0.009966074489057064,0.010032069869339466,,bird,false,false
valid_177,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_factorized_r8,0.01,8,28,0.010000667867383786,0.009966755285859108,0.010031093843281269,,The audio,false,false
valid_177,Siggy,I,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_tokenwise,0.01,,28,0.010000747661771519,0.009964806027710438,0.010030541568994522,,The audio in,false,false
valid_194,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_pooled,0.01,,28,0.00999655807390809,0.009962948970496655,0.01003534346818924,D,D,true,true
valid_194,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_factorized_r2,0.01,2,28,0.009997714460561318,0.009968043304979801,0.01003227848559618,D,D.,true,true
valid_194,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_factorized_r4,0.01,4,28,0.009998674837074109,0.009967074729502201,0.01003857422620058,D,D.,true,true
valid_194,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_factorized_r8,0.01,8,28,0.010000643470058483,0.009964335709810257,0.01003276463598013,D,D.,true,true
valid_194,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_tokenwise,0.01,,28,0.01000076306185552,0.00997173972427845,0.010028671473264694,D,D.,true,true
valid_200,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_pooled,0.01,,28,0.009997582778201572,0.009966738522052765,0.010034225881099701,D,D,true,true
valid_200,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_factorized_r2,0.01,2,28,0.009999361654211367,0.009969617240130901,0.010028611868619919,D,D,true,true
valid_200,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_factorized_r4,0.01,4,28,0.009999847621656954,0.009969030506908894,0.010028216987848282,D,D,true,true
valid_200,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_factorized_r8,0.01,8,28,0.009997387732645231,0.009964865632355213,0.010024398565292358,D,D.,true,true
valid_200,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_tokenwise,0.01,,28,0.009999967546069197,0.009974644519388676,0.010028465650975704,D,D,true,true
valid_205,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_pooled,0.01,,28,0.009997702419890888,0.00995368231087923,0.0100364089012146,D,D,true,true
valid_205,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_factorized_r2,0.01,2,28,0.010002966670851623,0.009971228428184986,0.010030924342572689,D,D,true,true
valid_205,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_factorized_r4,0.01,4,28,0.009998438031678753,0.009964660741388798,0.010028209537267685,D,D.,true,true
valid_205,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_factorized_r8,0.01,8,28,0.010000445347811495,0.009967518970370293,0.01003175787627697,D,D.,true,true
valid_205,Louie,D,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_tokenwise,0.01,,28,0.009997960063628852,0.009966026060283184,0.010030115023255348,D,D.,true,true
valid_223,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_pooled,0.01,,28,0.010003150207921863,0.009966990910470486,0.010032686404883862,J,J,true,true
valid_223,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_factorized_r2,0.01,2,28,0.010000497601660234,0.00995875895023346,0.010029882192611694,,<,false,false
valid_223,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_factorized_r4,0.01,4,28,0.009997287565576178,0.009966281242668629,0.010031222365796566,,owl,false,false
valid_223,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_factorized_r8,0.01,8,28,0.00999729531551046,0.009966505691409111,0.010026936419308186,,"<,",false,false
valid_223,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_tokenwise,0.01,,28,0.009999388080489422,0.009969367645680904,0.010033367201685905,,owl,false,false
valid_247,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.01,,28,0.010000736635577465,0.009966940619051456,0.010029667988419533,A,A,false,false
valid_247,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_factorized_r2,0.01,2,28,0.010001569953081864,0.009969992563128471,0.010032858699560165,,"G, h, i,",false,false
valid_247,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_factorized_r4,0.01,4,28,0.00999880548832672,0.009961041621863842,0.010031940415501595,G,G,false,true
valid_247,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_factorized_r8,0.01,8,28,0.010000198929836708,0.009964686818420887,0.010037027299404144,G,G,false,true
valid_247,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_tokenwise,0.01,,28,0.009996653268379825,0.009965352714061737,0.010033571161329746,G,G,false,true
valid_258,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_pooled,0.01,,28,0.009998075547628105,0.009959861636161804,0.010033474303781986,J,J,true,true
valid_258,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_factorized_r2,0.01,2,28,0.010001042575043226,0.00996156595647335,0.010026066564023495,A,A,false,false
valid_258,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_factorized_r4,0.01,4,28,0.01000413765931236,0.009965052828192711,0.010033255442976952,,"<,H,",false,false
valid_258,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_factorized_r8,0.01,8,28,0.009999040813584412,0.009969514794647694,0.010034180246293545,,"<,H,",false,false
valid_258,Zoe,J,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_tokenwise,0.01,,28,0.009998256590084307,0.009963045828044415,0.010032132267951965,,"<p>l
<p>",false,false
valid_293,Roodie,G,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.01,,28,0.010000004167003291,0.009955146349966526,0.01003560796380043,J,J,false,false
valid_293,Roodie,G,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_factorized_r2,0.01,2,28,0.010002736700698733,0.009970705956220627,0.010030340403318405,,》,false,false
valid_293,Roodie,G,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_factorized_r4,0.01,4,28,0.010000426405375558,0.00996256060898304,0.01003982312977314,,bird,false,false
valid_293,Roodie,G,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_factorized_r8,0.01,8,28,0.009999215536351715,0.0099671995267272,0.010030622594058514,,"""",false,false
valid_293,Roodie,G,registered,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_tokenwise,0.01,,28,0.010000277177563735,0.009964898228645325,0.0100333783775568,,<,false,false
