event_id,target,support_k,method,eta,rank,prediction,raw_prediction,correct
test_237,Zoe,20,conditional,3000.0,8,Farley,Farley,false
test_238,Zoe,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_238,Zoe,20,conditional,3000.0,8,Rudy,Rudy,false
test_241,Zoe,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_241,Zoe,20,conditional,3000.0,8,Roodie,Roodie,false
test_246,Zoe,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_246,Zoe,20,conditional,3000.0,8,Roodie,Roodie,false
test_248,Zoe,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_248,Zoe,20,conditional,3000.0,8,Roodie,Roodie,false
test_255,Zoe,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_255,Zoe,20,conditional,3000.0,8,Rudy,Rudy,false
test_270,Zoe,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_270,Zoe,20,conditional,3000.0,8,Rudy,Rudy,false
test_272,Zoe,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_272,Zoe,20,conditional,3000.0,8,Roodie,Roodie,false
test_275,Zoe,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_275,Zoe,20,conditional,3000.0,8,Roodie,Roodie,false
test_284,Zoe,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_284,Zoe,20,conditional,3000.0,8,Rudy,Rudy,false
test_289,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_289,Roodie,20,conditional,3000.0,8,Farley,Farley,false
test_290,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_290,Roodie,20,conditional,3000.0,8,Rudy,Rudy,false
test_299,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_299,Roodie,20,conditional,3000.0,8,Roodie,Roodie,true
test_300,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_300,Roodie,20,conditional,3000.0,8,Farley,Farley,false
test_301,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_301,Roodie,20,conditional,3000.0,8,Roodie,Roodie,true
test_304,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_304,Roodie,20,conditional,3000.0,8,Roodie,Roodie,true
test_307,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_307,Roodie,20,conditional,3000.0,8,Roodie,Roodie,true
test_314,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_314,Roodie,20,conditional,3000.0,8,Rudy,Rudy,false
test_316,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_316,Roodie,20,conditional,3000.0,8,Farley,Farley,false
test_320,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_320,Roodie,20,conditional,3000.0,8,Farley,Farley,false
test_336,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_336,Roodie,20,conditional,3000.0,8,Rudy,Rudy,false
test_337,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_337,Roodie,20,conditional,3000.0,8,Roodie,Roodie,true
test_342,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_342,Roodie,20,conditional,3000.0,8,Roodie,Roodie,true
test_344,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_344,Roodie,20,conditional,3000.0,8,Rudy,Rudy,false
test_349,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_349,Roodie,20,conditional,3000.0,8,Roodie,Roodie,true
test_350,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_350,Roodie,20,conditional,3000.0,8,Rudy,Rudy,false
test_354,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_354,Roodie,20,conditional,3000.0,8,Farley,Farley,false
test_370,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_370,Roodie,20,conditional,3000.0,8,Rudy,Rudy,false
test_378,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_378,Roodie,20,conditional,3000.0,8,Roodie,Roodie,true
test_381,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_381,Roodie,20,conditional,3000.0,8,Rudy,Rudy,false
test_387,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_387,Roodie,20,conditional,3000.0,8,Roodie,Roodie,true
test_392,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_392,Roodie,20,conditional,3000.0,8,Farley,Farley,false
test_401,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_401,Roodie,20,conditional,3000.0,8,Rudy,Rudy,false
test_410,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_410,Roodie,20,conditional,3000.0,8,Rudy,Rudy,false
test_417,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_417,Roodie,20,conditional,3000.0,8,Roodie,Roodie,true
test_419,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_419,Roodie,20,conditional,3000.0,8,Rudy,Rudy,false
test_420,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_420,Roodie,20,conditional,3000.0,8,Farley,Farley,false
test_427,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_427,Roodie,20,conditional,3000.0,8,Rudy,Rudy,false
test_428,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_428,Roodie,20,conditional,3000.0,8,Rudy,Rudy,false
test_431,Roodie,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_431,Roodie,20,conditional,3000.0,8,Rudy,Rudy,false
test_444,Farley,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_444,Farley,20,conditional,3000.0,8,Farley,Farley,true
test_447,Farley,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_447,Farley,20,conditional,3000.0,8,Farley,Farley,true
test_451,Farley,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_451,Farley,20,conditional,3000.0,8,Farley,Farley,true
test_455,Farley,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_455,Farley,20,conditional,3000.0,8,Farley,Farley,true
test_475,Farley,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_475,Farley,20,conditional,3000.0,8,Farley,Farley,true
test_476,Farley,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_476,Farley,20,conditional,3000.0,8,Farley,Farley,true
test_477,Farley,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_477,Farley,20,conditional,3000.0,8,Farley,Farley,true
test_482,Farley,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_482,Farley,20,conditional,3000.0,8,Farley,Farley,true
test_485,Farley,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_485,Farley,20,conditional,3000.0,8,Rudy,Rudy,false
test_488,Farley,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_488,Farley,20,conditional,3000.0,8,Farley,Farley,true
test_489,Keri,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_489,Keri,20,conditional,3000.0,8,Rudy,Rudy,false
test_493,Keri,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_493,Keri,20,conditional,3000.0,8,Rudy,Rudy,false
test_497,Keri,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_497,Keri,20,conditional,3000.0,8,Rudy,Rudy,false
test_500,Keri,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_500,Keri,20,conditional,3000.0,8,Farley,Farley,false
test_512,Keri,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_512,Keri,20,conditional,3000.0,8,Roodie,Roodie,false
test_516,Keri,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_516,Keri,20,conditional,3000.0,8,Farley,Farley,false
test_524,Keri,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_524,Keri,20,conditional,3000.0,8,Louie,Louie,false
test_528,Keri,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_528,Keri,20,conditional,3000.0,8,Farley,Farley,false
test_532,Freid,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_532,Freid,20,conditional,3000.0,8,Rudy,Rudy,false
test_534,Freid,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_534,Freid,20,conditional,3000.0,8,Rudy,Rudy,false
test_537,Freid,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_537,Freid,20,conditional,3000.0,8,Rudy,Rudy,false
test_542,Freid,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_542,Freid,20,conditional,3000.0,8,Farley,Farley,false
test_544,Freid,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_544,Freid,20,conditional,3000.0,8,Rudy,Rudy,false
test_550,Freid,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_550,Freid,20,conditional,3000.0,8,Rudy,Rudy,false
test_558,Freid,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_558,Freid,20,conditional,3000.0,8,Rudy,Rudy,false
test_559,Freid,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_559,Freid,20,conditional,3000.0,8,Rudy,Rudy,false
test_566,Freid,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_566,Freid,20,conditional,3000.0,8,Rudy,Rudy,false
test_570,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_570,Luke,20,conditional,3000.0,8,Rudy,Rudy,false
test_571,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_571,Luke,20,conditional,3000.0,8,Rudy,Rudy,false
test_578,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_578,Luke,20,conditional,3000.0,8,Farley,Farley,false
test_581,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_581,Luke,20,conditional,3000.0,8,Farley,Farley,false
test_586,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_586,Luke,20,conditional,3000.0,8,Rudy,Rudy,false
test_593,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_593,Luke,20,conditional,3000.0,8,Farley,Farley,false
test_596,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_596,Luke,20,conditional,3000.0,8,Louie,Louie,false
test_601,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_601,Luke,20,conditional,3000.0,8,Rudy,Rudy,false
test_608,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_608,Luke,20,conditional,3000.0,8,Roodie,Roodie,false
test_622,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_622,Luke,20,conditional,3000.0,8,Roodie,Roodie,false
test_623,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_623,Luke,20,conditional,3000.0,8,Rudy,Rudy,false
test_624,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_624,Luke,20,conditional,3000.0,8,Roodie,Roodie,false
test_625,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_625,Luke,20,conditional,3000.0,8,Roodie,Roodie,false
test_627,Luke,20,fixed_mean,3000.0,8,Louie,Louie,false
test_627,Luke,20,conditional,3000.0,8,Roodie,Roodie,false
test_641,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_641,Luke,20,conditional,3000.0,8,Roodie,Roodie,false
test_650,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_650,Luke,20,conditional,3000.0,8,Rudy,Rudy,false
test_659,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_659,Luke,20,conditional,3000.0,8,Rudy,Rudy,false
test_665,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_665,Luke,20,conditional,3000.0,8,Farley,Farley,false
test_667,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_667,Luke,20,conditional,3000.0,8,Roodie,Roodie,false
test_668,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_668,Luke,20,conditional,3000.0,8,Rudy,Rudy,false
test_676,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_676,Luke,20,conditional,3000.0,8,Roodie,Roodie,false
test_680,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_680,Luke,20,conditional,3000.0,8,Roodie,Roodie,false
test_682,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_682,Luke,20,conditional,3000.0,8,Rudy,Rudy,false
test_684,Luke,20,fixed_mean,3000.0,8,Rudy,Rudy,false
test_684,Luke,20,conditional,3000.0,8,Rudy,Rudy,false
