event_id,audio_path,label,recording_id,condition,source_audio_path,source_condition,sample_rate,frames,channels
521545,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/521545.wav,Phee,2020_7_0,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_521545.wav,full_0-8k,96000,196800,1
52861,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/52861.wav,Trill,2022_1_5,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_52861.wav,full_0-8k,96000,91200,1
533988,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/533988.wav,Seep,2020_7_0,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Seep_533988.wav,full_0-8k,96000,105600,1
54180,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/54180.wav,Phee,2022_1_5,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_54180.wav,full_0-8k,96000,148800,1
547929,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/547929.wav,Twitter,2020_7_0,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Twitter_547929.wav,full_0-8k,96000,100800,1
547992,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/547992.wav,Phee,2020_7_0,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_547992.wav,full_0-8k,96000,240000,1
548798,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/548798.wav,Trill,2020_7_0,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_548798.wav,full_0-8k,96000,91200,1
56195,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/56195.wav,Trill,2022_1_5,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_56195.wav,full_0-8k,96000,91200,1
580149,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/580149.wav,Trill,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_580149.wav,full_0-8k,96000,206400,1
580352,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/580352.wav,Phee,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_580352.wav,full_0-8k,96000,206400,1
590590,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/590590.wav,Phee,2020_7_0,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_590590.wav,full_0-8k,96000,168000,1
592253,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/592253.wav,Trill,2020_7_0,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_592253.wav,full_0-8k,96000,91200,1
592286,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/592286.wav,Twitter,2020_7_0,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Twitter_592286.wav,full_0-8k,96000,225600,1
595018,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/595018.wav,Trill,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_595018.wav,full_0-8k,96000,91200,1
598116,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/598116.wav,Twitter,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Twitter_598116.wav,full_0-8k,96000,240000,1
598781,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/598781.wav,Twitter,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Twitter_598781.wav,full_0-8k,96000,139200,1
609454,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/609454.wav,Infant Cry,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Infant_cry_609454.wav,full_0-8k,96000,86400,1
610080,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/610080.wav,Tsik,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Tsik_610080.wav,full_0-8k,96000,72000,1
614582,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/614582.wav,Tsik,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Tsik_614582.wav,full_0-8k,96000,72000,1
614794,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/614794.wav,Tsik,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Tsik_614794.wav,full_0-8k,96000,72000,1
622260,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/622260.wav,Twitter,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Twitter_622260.wav,full_0-8k,96000,187200,1
622312,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/622312.wav,Tsik,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Tsik_622312.wav,full_0-8k,96000,76800,1
622320,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/622320.wav,Trill,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_622320.wav,full_0-8k,96000,96000,1
622417,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/622417.wav,Seep,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Seep_622417.wav,full_0-8k,96000,67200,1
622758,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/622758.wav,Twitter,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Twitter_622758.wav,full_0-8k,96000,206400,1
623382,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/623382.wav,Seep,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Seep_623382.wav,full_0-8k,96000,62400,1
623573,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/623573.wav,Twitter,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Twitter_623573.wav,full_0-8k,96000,110400,1
623621,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/623621.wav,Seep,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Seep_623621.wav,full_0-8k,96000,67200,1
623676,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/623676.wav,Infant Cry,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Infant_cry_623676.wav,full_0-8k,96000,86400,1
623691,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/623691.wav,Infant Cry,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Infant_cry_623691.wav,full_0-8k,96000,86400,1
623713,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/623713.wav,Seep,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Seep_623713.wav,full_0-8k,96000,67200,1
623831,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/623831.wav,Tsik,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Tsik_623831.wav,full_0-8k,96000,72000,1
624179,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/624179.wav,Twitter,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Twitter_624179.wav,full_0-8k,96000,206400,1
624712,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/624712.wav,Trill,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_624712.wav,full_0-8k,96000,110400,1
625053,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/625053.wav,Twitter,2020_10_2,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Twitter_625053.wav,full_0-8k,96000,129600,1
628729,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/628729.wav,Infant Cry,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Infant_cry_628729.wav,full_0-8k,96000,86400,1
631448,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/631448.wav,Trill,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_631448.wav,full_0-8k,96000,100800,1
631485,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/631485.wav,Phee,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_631485.wav,full_0-8k,96000,168000,1
631861,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/631861.wav,Infant Cry,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Infant_cry_631861.wav,full_0-8k,96000,86400,1
631947,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/631947.wav,Tsik,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Tsik_631947.wav,full_0-8k,96000,120000,1
632037,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/632037.wav,Tsik,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Tsik_632037.wav,full_0-8k,96000,72000,1
632300,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/632300.wav,Phee,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_632300.wav,full_0-8k,96000,168000,1
632381,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/632381.wav,Twitter,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Twitter_632381.wav,full_0-8k,96000,168000,1
632863,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/632863.wav,Phee,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_632863.wav,full_0-8k,96000,148800,1
633531,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/633531.wav,Phee,2021_1_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_633531.wav,full_0-8k,96000,110400,1
642827,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/642827.wav,Tsik,2020_2_1,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Tsik_642827.wav,full_0-8k,96000,81600,1
647588,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/647588.wav,Phee,2020_10_3,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_647588.wav,full_0-8k,96000,235200,1
695230,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/695230.wav,Trill,2023_3_4,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_695230.wav,full_0-8k,96000,96000,1
699227,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/699227.wav,Twitter,2023_3_4,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Twitter_699227.wav,full_0-8k,96000,158400,1
706021,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/706021.wav,Phee,2023_3_4,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_706021.wav,full_0-8k,96000,168000,1
708875,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/708875.wav,Trill,2023_3_4,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_708875.wav,full_0-8k,96000,91200,1
715845,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/715845.wav,Seep,2020_10_3,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Seep_715845.wav,full_0-8k,96000,62400,1
716490,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/716490.wav,Tsik,2020_10_3,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Tsik_716490.wav,full_0-8k,96000,81600,1
737715,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/737715.wav,Twitter,2023_3_4,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Twitter_737715.wav,full_0-8k,96000,240000,1
738495,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/738495.wav,Trill,2023_3_4,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_738495.wav,full_0-8k,96000,96000,1
742006,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/742006.wav,Infant Cry,2023_3_4,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Infant_cry_742006.wav,full_0-8k,96000,86400,1
755986,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/755986.wav,Tsik,2023_4_4,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Tsik_755986.wav,full_0-8k,96000,72000,1
758751,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/758751.wav,Phee,2023_4_4,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_758751.wav,full_0-8k,96000,148800,1
788000,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/788000.wav,Phee,2023_4_4,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_788000.wav,full_0-8k,96000,168000,1
794666,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/794666.wav,Phee,2023_4_4,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_794666.wav,full_0-8k,96000,129600,1
799377,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/799377.wav,Tsik,2023_4_4,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Tsik_799377.wav,full_0-8k,96000,76800,1
859379,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/859379.wav,Trill,2020_10_3,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_859379.wav,full_0-8k,96000,96000,1
860537,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/860537.wav,Phee,2020_10_3,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Phee_860537.wav,full_0-8k,96000,129600,1
861790,/root/animal-omni-kv/data/marmaudio/fair_gap_matched_silence/861790.wav,Trill,2020_10_3,matched_silence,/root/animal-omni-kv/data/marmaudio/expert_validation/Trill_861790.wav,full_0-8k,96000,148800,1
